-14,-57,-37,-6.2,28.6,3,20,2,0,0,1086726.18,1,1.51802798e+09,1300,19300,13499,26385408,51.489533,7.406336
-13,-58,-37,-6.3,28.4,3,20,1,0,0,809840.534,1,1.51802801e+09,1300,19300,13499,26385408,51.489533,7.406331
-14,-58,-37,-6.2,30,3,20,2,0,0,0,1,1.51802804e+09,1300,19300,13499,26385408,51.489538,7.406331
-14,-58,-37,-6.2,30,3,20,2,0,0,1146863.96,1,1.51802805e+09,1300,19300,13499,26385408,51.489538,7.406331
-13,-57,-36,-6.3,24.6,3,20,3,0,0,0,1,1.51802808e+09,1300,19300,13499,26385408,51.489538,7.406336
-35,-58,-31,-6.4,26.4,3,20,3,0,0,1071984.85,1,1.51802808e+09,1300,19300,13499,26385408,51.489538,7.406336
-18,-57,-34,-6.4,26.6,3,20,2,0,0,854676.748,1,1.51802811e+09,1300,19300,13499,26385408,51.489538,7.406336
-1,-57,-37,-6.3,30,3,20,1,0,0,734630.459,1,1.51802817e+09,1300,19300,13499,26385408,51.489538,7.406341
-1,-57,-37,-6.3,30,3,20,1,0,0,766092.736,1,1.51802817e+09,1300,19300,13499,26385408,51.489538,7.406341
-20,-58,-37,-6.2,28.8,3,20,2,0,0,961239.416,1,1.5180282e+09,1300,19300,13499,26385408,51.489538,7.406341
-20,-58,-37,-6.2,28.8,3,20,2,0,0,889341.069,1,1.5180282e+09,1300,19300,13499,26385408,51.489538,7.406341
1,-57,-37,-6.1,28.8,3,20,1,0,0,769287.944,1,1.51802823e+09,1300,19300,13499,26385408,51.489538,7.406347
1,-57,-37,-6.1,28.8,3,20,1,0,0,823449.876,1,1.51802823e+09,1300,19300,13499,26385408,51.489538,7.406347
-12,-58,-36,-6.7,24.6,3,20,1,0,0,812772.228,1,1.51802829e+09,1300,19300,13499,26385408,51.489543,7.406341
-2,-57,-36,-6.1,29.2,3,20,2,0,0,1044838.19,1,1.51802833e+09,1300,19300,13499,26385408,51.489543,7.406341
-14,-58,-37,-6.3,30,3,20,3,0,0,1133815.13,1,1.51802836e+09,1300,19300,13499,26385408,51.489543,7.406341
-2,-58,-36,-6.3,30,3,20,3,0,0,1102574.73,1,1.51802839e+09,1300,19300,13499,26385408,51.489543,7.406341
-9,-62,-36,-6.2,26.8,3,20,3,0,0,0,1,1.51802842e+09,1300,19300,13499,26385408,51.489543,7.406341
1,-59,-38,-6.3,29.6,3,20,3,0,0,1107633.14,1,1.51802843e+09,1300,19300,13499,26385408,51.489543,7.406341
-1,-58,-37,-6.2,30,3,20,3,0,0,1033348.21,1,1.51802846e+09,1300,19300,13499,26385408,51.489549,7.406341
-3,-58,-37,-6.2,24.2,3,20,3,0,0,1100755.45,1,1.51802849e+09,1300,19300,13499,26385408,51.489549,7.406341
-1,-58,-37,-6.2,28.8,3,20,3,0,0,1125780.02,1,1.51802852e+09,1300,19300,13499,26385408,51.489554,7.406341
-31,-57,-34,-6.1,29.2,3,20,1,0,0,0,1,1.51802855e+09,1300,19300,13499,26385408,51.489597,7.406384
-14,-57,-37,-6.1,29.6,3,20,3,0,0,0,1,1.51802858e+09,1300,19300,13499,26385408,51.489597,7.406384
-14,-57,-37,-6.1,29.6,3,20,3,0,0,1225816.18,1,1.51802858e+09,1300,19300,13499,26385408,51.489597,7.406384
-13,-57,-31,-6.3,29,3,20,1,0,0,1226115.27,1,1.51802861e+09,1300,19300,13499,26385408,51.489678,7.406314
-5,-58,-31,-6.3,24.2,3,20,2,0,0,1253505.11,1,1.51802865e+09,1300,19300,13499,26385408,51.489672,7.406314
-6,-58,-37,-6.1,26.8,3,20,1,0,0,1221709.78,1,1.51802868e+09,1300,19300,13499,26385408,51.489672,7.406314
-1,-58,-37,-6.3,28.2,3,20,2,0,0,1162083.99,1,1.51802871e+09,1300,19300,13499,26385408,51.489672,7.406314
-37,-58,-37,-6.3,29.4,3,20,2,0,0,0,1,1.51802874e+09,1300,19300,13499,26385408,51.489672,7.406314
-12,-58,-37,-6.4,30,3,20,3,0,0,1252340.31,1,1.51802874e+09,1300,19300,13499,26385408,51.489672,7.406314
-9,-58,-31,-6.3,28.2,3,20,2,0,0,1182641.19,1,1.5180288e+09,1300,19300,13499,26385408,51.489667,7.406309
-19,-58,-37,-6.2,30,3,20,3,0,0,1221227.87,1,1.51802883e+09,1300,19300,13499,26385408,51.489672,7.406309
-38,-58,-31,-6.2,28.4,3,20,3,0,0,0,1,1.51802886e+09,1300,19300,13499,26385408,51.489678,7.406304
-2,-58,-34,-6.3,25.2,3,20,3,0,0,1215948.87,1,1.51802886e+09,1300,19300,13499,26385408,51.489678,7.406304
-14,-58,-36,-6.2,30,3,20,3,0,0,1150810.23,1,1.51802889e+09,1300,19300,13499,26385408,51.489678,7.406304
-3,-58,-36,-6.4,30,3,20,1,0,0,1168803.24,1,1.51802893e+09,1300,19300,13499,26385408,51.489678,7.406298
7,-62,-41,-6.3,23.6,3,20,6,0,7.2,398975.893,1,1.51802903e+09,1300,19300,13499,26385408,51.489683,7.406862
-7,-68,-46,-6.6,17.4,3,20,5,0,7.3,341857.785,1,1.51802903e+09,1300,19300,13499,26385408,51.489699,7.406964
5,-85,-63,-6.7,14,3,20,5,0,10.3,552881.452,1,1.51802906e+09,1300,19300,13499,26385408,51.490203,7.411454
4,-84,-59,-5.4,12.2,3,20,6,0,1.5,552066.971,1,1.51802909e+09,1300,19300,13499,26385408,51.48993,7.410826
21,-82,-57,-7.4,11.4,3,20,5,0,0.9,699519.36,1,1.51802909e+09,1300,19300,13499,26385408,51.489919,7.410821
17,-81,-59,-6.9,12,3,20,5,0,0,674775.542,1,1.51802912e+09,1300,19300,13499,26385408,51.489962,7.410767
17,-81,-59,-6.9,12,3,20,5,0,0,746571.185,1,1.51802912e+09,1300,19300,13499,26385408,51.489962,7.410767
6,-81,-58,-6.6,11.4,3,20,4,0,0,359740.045,1,1.51802915e+09,1300,19300,13499,26385408,51.489956,7.410762
7,-81,-58,-6.5,11.6,3,20,4,0,0,518247.28,1,1.51802916e+09,1300,19300,13499,26385408,51.489956,7.410762
7,-81,-58,-6.5,11.6,3,20,4,0,0,319620.036,1,1.51802916e+09,1300,19300,13499,26385408,51.489956,7.410762
4,-81,-59,-7.7,13.8,3,20,4,0,0,418803.2,1,1.51802919e+09,1300,19300,13499,26385408,51.489956,7.410767
9,-81,-59,-6.7,13.2,3,20,4,0,0,538317.435,1,1.51802919e+09,1300,19300,13499,26385408,51.489956,7.410767
