"pcc_rsrp","rsrq","sinr","velocity_h","upload_size","txpower"
-82.0,-8.5,0.8,10.8,1.0,15.0
-80.0,-5.8,17.6,9.1,1.0,3.0
-79.0,-6.1,18.4,9.3,1.0,12.0
-85.0,-6.6,17.4,8.0,1.0,8.0
-85.0,-6.6,17.4,8.0,1.0,8.0
-86.0,-6.7,19.0,8.7,1.0,18.0
-82.0,-6.0,21.6,13.5,1.0,6.0
-79.0,-5.5,20.0,13.4,1.0,14.0
-112.0,-10.7,1.6,12.6,1.0,22.0
-112.0,-12.0,0.6,12.6,1.0,22.0
-112.0,-12.0,0.6,12.6,1.0,22.0
-97.0,-6.8,14.0,15.1,1.0,21.0
-94.0,-5.6,19.8,10.5,1.0,12.0
-95.0,-5.9,18.2,10.6,1.0,14.0
-95.0,-7.0,0.8,14.8,1.0,19.0
-95.0,-8.5,-4.0,14.5,1.0,21.0
-90.0,-6.6,9.6,17.7,1.0,21.0
-91.0,-7.1,8.2,17.1,1.0,17.0
-96.0,-7.4,11.0,17.0,1.0,21.0
-106.0,-11.9,-2.4,10.0,1.0,22.0
-108.0,-12.6,-1.6,10.0,1.0,22.0
-96.0,-10.0,10.4,15.0,1.0,21.0
-103.0,-11.9,13.4,14.8,1.0,22.0
-103.0,-11.9,13.4,14.8,1.0,22.0
-103.0,-9.7,10.0,15.2,1.0,21.0
-108.0,-11.5,2.0,15.2,1.0,22.0
-108.0,-11.5,2.0,15.2,1.0,22.0
-96.0,-13.5,0.2,16.3,1.0,20.0
-88.0,-8.2,15.2,16.3,1.0,14.0
-104.0,-7.4,12.4,0.0,1.0,19.0
-104.0,-9.5,11.4,0.0,1.0,22.0
-104.0,-9.5,11.4,0.0,1.0,22.0
-105.0,-7.9,10.0,0.0,1.0,22.0
-105.0,-7.9,10.0,0.0,1.0,22.0
-92.0,-8.6,13.0,18.6,1.0,21.0
-77.0,-8.6,15.8,19.5,1.0,1.0
-78.0,-7.3,17.4,19.7,1.0,1.0
-70.0,-6.4,30.0,0.0,1.0,-16.0
-74.0,-8.7,16.6,33.7,1.0,12.0
-75.0,-6.1,17.4,22.5,1.0,-1.0
-66.0,-5.9,20.8,24.8,1.0,1.0
-74.0,-6.2,14.8,35.0,1.0,1.0
-73.0,-6.4,17.0,35.0,1.0,2.0
-89.0,-6.3,11.4,17.1,1.0,17.0
-73.0,-8.8,12.8,30.7,1.0,6.0
-85.0,-9.9,8.8,33.1,1.0,10.0
-80.0,-11.3,0.0,33.2,1.0,20.0
-98.0,-12.7,-1.8,35.6,1.0,20.0
-98.0,-12.7,-1.8,35.6,1.0,20.0
-62.0,-6.1,24.0,31.8,1.0,-1.0
-80.0,-6.5,13.8,27.0,1.0,17.0
-73.0,-5.3,20.8,21.6,1.0,-8.0
-89.0,-7.0,9.0,27.9,1.0,21.0
-94.0,-7.4,8.2,22.8,1.0,10.0
-78.0,-6.6,16.4,25.7,1.0,13.0
-99.0,-8.4,3.4,27.8,1.0,22.0
-99.0,-8.4,3.4,27.8,1.0,22.0
-90.0,-8.4,6.6,26.7,1.0,21.0
-77.0,-6.1,13.4,28.0,1.0,14.0
-77.0,-6.1,13.4,28.0,1.0,14.0
-90.0,-7.6,6.8,23.5,1.0,10.0
-89.0,-7.2,6.4,23.2,1.0,21.0
-100.0,-7.8,7.8,22.9,1.0,22.0
-100.0,-7.8,7.8,22.9,1.0,22.0
-89.0,-8.8,11.4,20.5,1.0,2.0
-82.0,-7.4,18.4,8.9,1.0,18.0
-95.0,-9.8,3.4,9.8,1.0,21.0
-81.0,-7.1,12.2,13.0,1.0,-9.0
-84.0,-10.3,11.8,27.6,1.0,5.0
-84.0,-10.3,11.8,27.6,1.0,5.0
-78.0,-5.1,18.0,22.0,1.0,17.0
-76.0,-7.7,11.6,27.6,1.0,17.0
-70.0,-6.5,24.4,32.6,1.0,-10.0
-73.0,-5.9,18.4,33.0,1.0,10.0
-80.0,-6.8,16.4,34.7,1.0,-1.0
-99.0,-11.3,2.8,33.2,1.0,14.0
-88.0,-6.5,6.0,27.0,1.0,21.0
-93.0,-8.0,12.4,12.7,1.0,17.0
-93.0,-8.0,12.4,12.7,1.0,17.0
-76.0,-6.2,15.8,20.1,1.0,1.0
-78.0,-6.5,22.2,20.0,1.0,3.0
-90.0,-8.3,7.8,36.0,1.0,21.0
-70.0,-6.0,19.6,17.2,1.0,-5.0
-83.0,-7.9,11.0,22.1,1.0,6.0
-83.0,-7.9,11.0,22.1,1.0,6.0
-88.0,-11.6,-6.4,19.4,1.0,14.0
-89.0,-12.9,-4.0,19.5,1.0,8.0
-79.0,-10.0,5.6,18.5,1.0,7.0
-79.0,-10.0,5.6,18.5,1.0,7.0
-71.0,-7.1,15.0,14.3,1.0,-2.0
-72.0,-11.3,7.0,12.4,1.0,-10.0
-84.0,-6.7,11.4,22.3,1.0,8.0
-88.0,-8.1,5.4,22.2,1.0,22.0
-103.0,-12.5,0.4,34.4,1.0,18.0
-95.0,-10.7,0.8,35.2,1.0,22.0
-95.0,-10.7,0.8,35.2,1.0,22.0
-77.0,-7.0,10.8,26.4,1.0,15.0
-69.0,-6.3,13.8,28.0,1.0,-4.0
-75.0,-6.9,16.2,21.3,1.0,-12.0
-69.0,-5.3,21.6,21.6,1.0,4.0
-72.0,-6.6,16.4,23.1,1.0,-18.0
-73.0,-6.2,18.4,23.2,1.0,15.0
-78.0,-6.8,17.4,0.0,1.0,6.0
-78.0,-6.8,17.4,0.0,1.0,6.0
-71.0,-5.7,25.2,20.5,1.0,-9.0
-71.0,-5.6,24.0,20.6,1.0,-17.0
-77.0,-7.8,25.8,19.5,1.0,12.0
-102.0,-10.3,11.6,10.7,1.0,22.0
-105.0,-11.0,6.4,13.6,1.0,22.0
-105.0,-11.0,6.4,13.6,1.0,22.0
-107.0,-9.0,5.2,12.6,1.0,22.0
-107.0,-9.0,5.2,12.6,1.0,22.0
-103.0,-6.7,8.8,12.9,1.0,22.0
-103.0,-6.7,8.8,12.9,1.0,22.0
-112.0,-13.2,3.0,10.8,1.0,22.0
-108.0,-11.7,2.0,8.8,1.0,22.0
-108.0,-11.7,2.0,8.8,1.0,22.0
-107.0,-9.0,5.8,16.5,1.0,20.0
-105.0,-9.5,3.6,16.5,1.0,22.0
-99.0,-8.4,9.6,17.6,1.0,22.0
-89.0,-6.2,13.6,18.3,1.0,13.0
-89.0,-6.2,13.6,18.3,1.0,13.0
-87.0,-6.7,18.8,16.3,1.0,21.0
-95.0,-5.6,18.4,13.6,1.0,21.0
-95.0,-5.6,18.4,13.6,1.0,21.0
-101.0,-8.1,8.2,15.1,1.0,21.0
-101.0,-8.1,8.2,15.1,1.0,21.0
-106.0,-8.1,9.2,14.8,1.0,22.0
-105.0,-9.5,3.4,13.2,1.0,22.0
-105.0,-9.5,3.4,13.2,1.0,22.0
-78.0,-6.3,21.2,0.3,1.0,11.0
-87.0,-8.2,9.2,12.4,1.0,12.0
-87.0,-7.9,13.6,12.8,1.0,14.0
-71.0,-5.9,16.8,9.3,1.0,5.0
-84.0,-6.7,6.8,5.5,1.0,17.0
-78.0,-9.4,0.6,0.0,1.0,-5.0
-78.0,-8.2,2.4,0.0,1.0,12.0
-77.0,-6.7,24.0,18.0,1.0,2.0
-101.0,-11.2,12.0,16.2,1.0,22.0
-99.0,-8.5,7.0,14.5,1.0,21.0
-79.0,-5.7,11.0,13.6,1.0,4.0
-80.0,-7.0,8.6,13.6,1.0,-1.0
-83.0,-6.8,13.0,0.9,1.0,13.0
-81.0,-6.4,10.0,8.6,1.0,5.0
-77.0,-5.7,16.0,8.4,1.0,-6.0
-86.0,-7.0,19.8,11.8,1.0,1.0
-88.0,-7.9,16.0,6.3,1.0,22.0
-88.0,-8.1,18.8,0.0,1.0,15.0
-88.0,-8.2,18.2,0.0,1.0,18.0
-90.0,-6.1,17.4,13.1,1.0,17.0
-112.0,-11.7,0.6,15.1,1.0,22.0
-113.0,-10.7,0.0,15.7,1.0,22.0
-110.0,-11.6,2.8,16.3,1.0,22.0
-110.0,-11.6,2.8,16.3,1.0,22.0
-91.0,-9.9,10.4,15.3,1.0,22.0
-91.0,-9.9,10.4,15.3,1.0,22.0
-89.0,-6.3,19.4,12.5,1.0,21.0
-89.0,-6.3,19.4,12.5,1.0,21.0
-94.0,-8.4,12.0,18.3,1.0,17.0
-94.0,-8.4,12.0,18.3,1.0,17.0
-88.0,-6.4,21.8,9.2,1.0,21.0
-88.0,-6.4,21.8,9.2,1.0,21.0
-83.0,-5.9,19.0,18.8,1.0,15.0
-85.0,-5.6,23.4,18.8,1.0,21.0
-105.0,-9.6,6.2,14.2,1.0,22.0
-103.0,-7.6,8.6,6.9,1.0,22.0
-103.0,-7.6,8.6,6.9,1.0,22.0
-106.0,-10.1,1.6,14.8,1.0,22.0
-106.0,-10.1,0.6,14.8,1.0,22.0
-112.0,-11.4,1.6,13.1,1.0,22.0
-113.0,-12.1,1.4,12.6,1.0,22.0
-105.0,-9.3,5.2,12.5,1.0,22.0
-96.0,-7.3,15.8,13.2,1.0,21.0
-96.0,-7.3,15.8,13.2,1.0,21.0
-104.0,-7.0,5.6,14.6,1.0,20.0
-104.0,-7.9,12.0,13.4,1.0,22.0
-76.0,-5.9,23.2,17.7,1.0,-4.0
-75.0,-6.2,24.2,17.9,1.0,-7.0
-63.0,-7.4,18.4,4.6,1.0,-10.0
-84.0,-6.2,18.0,6.6,1.0,1.0
-68.0,-5.4,22.0,19.8,1.0,-13.0
-79.0,-6.4,28.6,26.6,1.0,-1.0
-79.0,-6.1,22.8,24.3,1.0,-9.0
-64.0,-6.2,16.0,23.9,1.0,-9.0
-70.0,-6.3,18.4,25.7,1.0,5.0
-74.0,-6.3,21.6,31.3,1.0,-8.0
-74.0,-6.3,21.6,31.3,1.0,-8.0
-97.0,-9.1,8.4,15.6,1.0,21.0
-97.0,-7.9,4.6,15.9,1.0,17.0
-97.0,-8.2,6.2,15.9,1.0,22.0
-76.0,-6.0,19.0,16.9,1.0,6.0
-77.0,-8.1,15.4,26.3,1.0,-2.0
-77.0,-7.7,14.2,26.6,1.0,5.0
-81.0,-7.4,11.4,29.7,1.0,6.0
-83.0,-7.3,12.8,29.8,1.0,-2.0
-84.0,-6.3,6.4,11.9,1.0,-28.0
-92.0,-8.6,5.8,20.3,1.0,12.0
-91.0,-11.5,0.2,15.7,1.0,7.0
-89.0,-8.5,7.2,16.2,1.0,3.0
-91.0,-8.7,3.0,16.8,1.0,21.0
-81.0,-7.9,12.8,21.7,1.0,4.0
-77.0,-5.8,19.0,22.2,1.0,11.0
-77.0,-5.8,19.0,22.2,1.0,11.0
-78.0,-7.6,17.6,16.0,1.0,10.0
-77.0,-6.6,17.8,25.9,1.0,5.0
-85.0,-6.5,8.6,23.8,1.0,22.0
-101.0,-7.4,7.8,26.3,1.0,21.0
-84.0,-6.2,15.2,29.4,1.0,22.0
-88.0,-7.3,10.2,30.3,1.0,11.0
-106.0,0.0,3.2,23.7,1.0,17.0
-82.0,-6.9,9.0,26.6,1.0,-14.0
-87.0,-6.5,9.0,26.2,1.0,21.0
-77.0,-8.4,14.6,23.3,1.0,-26.0
-75.0,-8.9,10.0,23.5,1.0,-7.0
-75.0,-8.9,10.0,23.5,1.0,-7.0
-87.0,-5.8,5.8,28.4,1.0,9.0
-100.0,-9.6,7.6,22.9,1.0,21.0
-87.0,-7.1,10.8,18.2,1.0,22.0
-73.0,-7.4,19.8,10.0,1.0,13.0
-96.0,-7.0,16.4,10.7,1.0,21.0
-88.0,-13.2,0.0,7.1,1.0,7.0
-88.0,-13.2,0.0,7.1,1.0,7.0
-94.0,-6.7,8.8,18.9,3.0,22.0
-97.0,-6.7,11.6,19.1,3.0,21.0
-97.0,-6.7,11.6,19.1,3.0,21.0
-112.0,-13.4,0.6,12.5,3.0,22.0
-112.0,-13.4,0.6,12.5,3.0,22.0
-110.0,-14.0,-2.0,12.0,3.0,8.0
-111.0,-13.7,1.6,11.6,3.0,22.0
-110.0,-13.8,0.6,11.5,3.0,22.0
-107.0,-13.0,1.0,10.6,3.0,22.0
-110.0,-13.4,3.2,9.6,3.0,8.0
-107.0,-12.5,2.4,9.3,3.0,22.0
-109.0,-12.5,2.0,8.4,3.0,22.0
-109.0,-13.1,-1.6,8.0,3.0,22.0
-109.0,-13.8,1.6,6.9,3.0,20.0
-108.0,-12.2,3.2,5.3,3.0,22.0
-110.0,-13.9,1.0,4.3,3.0,20.0
-109.0,-12.4,0.8,4.1,3.0,19.0
-108.0,-12.8,-1.4,4.7,3.0,22.0
-109.0,-11.1,0.6,13.8,3.0,22.0
-98.0,-8.0,9.4,13.9,3.0,21.0
-98.0,-8.0,9.4,13.9,3.0,21.0
-107.0,-7.9,9.6,13.8,3.0,22.0
-109.0,-8.1,7.2,13.2,3.0,22.0
-109.0,-8.2,5.8,12.8,3.0,22.0
-109.0,-8.2,5.8,12.8,3.0,22.0
-94.0,-7.4,14.8,12.6,3.0,21.0
-94.0,-7.4,14.8,12.6,3.0,21.0
-100.0,-6.9,12.2,16.9,3.0,17.0
-100.0,-6.7,14.2,16.5,3.0,21.0
-91.0,-6.2,14.8,18.0,3.0,21.0
-81.0,-6.3,18.6,16.9,3.0,21.0
-81.0,-6.3,18.6,16.9,3.0,21.0
-68.0,-6.9,21.0,10.5,3.0,2.0
-68.0,-6.9,21.0,10.5,3.0,2.0
-67.0,-7.2,18.6,10.5,3.0,8.0
-67.0,-7.2,18.6,10.5,3.0,8.0
-83.0,-7.0,8.4,29.0,3.0,3.0
-80.0,-8.1,12.0,29.3,3.0,-2.0
-80.0,-8.4,6.8,29.3,3.0,13.0
-91.0,-7.1,9.0,30.2,3.0,21.0
-91.0,-7.1,9.0,30.2,3.0,21.0
-69.0,-6.4,15.6,29.3,3.0,9.0
-69.0,-6.4,15.6,29.3,3.0,9.0
-66.0,-5.8,17.6,34.1,3.0,3.0
-66.0,-5.8,17.6,34.1,3.0,3.0
-65.0,-7.0,17.0,35.2,3.0,-12.0
-72.0,-6.7,16.6,35.4,3.0,-8.0
-72.0,-6.7,16.6,35.4,3.0,-8.0
-89.0,-8.1,6.6,25.5,3.0,21.0
-89.0,-8.2,8.0,25.1,3.0,21.0
-96.0,-8.9,9.8,16.7,3.0,22.0
-96.0,-8.9,8.6,16.8,3.0,21.0
-96.0,-8.9,8.6,16.8,3.0,21.0
-73.0,-5.0,18.8,17.5,3.0,-3.0
-73.0,-5.0,18.8,17.5,3.0,-3.0
-74.0,-11.7,12.6,25.5,3.0,6.0
-77.0,-11.5,7.4,25.9,3.0,21.0
-84.0,-10.1,8.0,30.4,3.0,7.0
-82.0,-8.6,13.2,30.9,3.0,19.0
-82.0,-8.6,13.2,30.9,3.0,19.0
-96.0,-10.8,7.8,12.9,3.0,21.0
-97.0,-10.7,5.4,14.2,3.0,22.0
-97.0,-10.7,5.4,14.2,3.0,22.0
-92.0,-9.3,-6.0,18.5,3.0,22.0
-93.0,-8.9,2.0,18.6,3.0,21.0
-93.0,-13.8,-5.6,21.6,3.0,21.0
-93.0,-13.8,-5.6,21.6,3.0,21.0
-76.0,-6.6,15.8,22.8,3.0,2.0
-76.0,-6.6,15.8,22.8,3.0,2.0
-76.0,-9.2,9.2,24.5,3.0,4.0
-78.0,-9.7,9.4,24.3,3.0,14.0
-77.0,-6.4,11.4,22.0,3.0,17.0
-77.0,-6.4,11.4,22.0,3.0,17.0
-80.0,-8.5,13.0,11.1,3.0,18.0
-80.0,-8.5,13.0,11.1,3.0,18.0
-89.0,-6.9,15.0,30.2,3.0,21.0
-109.0,-10.5,1.4,31.2,3.0,22.0
-104.0,-9.7,4.2,30.5,3.0,22.0
-102.0,-9.8,6.6,30.1,3.0,22.0
-68.0,-5.0,14.6,33.0,3.0,5.0
-68.0,-5.0,14.6,33.0,3.0,5.0
-100.0,-7.5,5.0,32.7,3.0,20.0
-105.0,-8.8,1.6,32.7,3.0,22.0
-105.0,-8.8,1.6,32.7,3.0,22.0
-81.0,-6.7,15.8,33.3,3.0,-1.0
-86.0,-7.1,10.6,33.3,3.0,16.0
-86.0,-7.1,10.6,33.3,3.0,16.0
-71.0,-7.6,21.2,28.6,3.0,5.0
-71.0,-7.6,21.2,28.6,3.0,5.0
-72.0,-5.7,20.0,23.5,3.0,14.0
-77.0,-5.5,14.8,23.2,3.0,4.0
-88.0,-6.1,10.2,22.3,3.0,12.0
-88.0,-7.6,12.8,22.4,3.0,21.0
-88.0,-7.6,12.8,22.4,3.0,21.0
-101.0,-10.3,2.4,21.0,3.0,22.0
-101.0,-10.3,3.2,21.6,3.0,22.0
-101.0,-10.3,3.2,21.6,3.0,22.0
-75.0,-7.7,15.6,14.7,3.0,8.0
-75.0,-7.5,15.0,13.7,3.0,10.0
-70.0,-6.1,23.2,16.2,3.0,-25.0
-74.0,-5.9,23.6,16.4,3.0,-3.0
-74.0,-5.9,23.6,16.4,3.0,-3.0
-81.0,-7.8,10.4,12.1,3.0,3.0
-78.0,-7.1,11.0,11.4,3.0,-6.0
-78.0,-7.1,11.0,11.4,3.0,-6.0
-83.0,-7.5,12.8,11.5,3.0,11.0
-90.0,-7.1,10.6,6.3,3.0,21.0
-90.0,-7.1,10.6,6.3,3.0,21.0
-98.0,-8.6,8.2,20.2,3.0,22.0
-99.0,-9.4,4.6,20.6,3.0,6.0
-100.0,-8.5,7.4,20.1,3.0,22.0
-98.0,-9.6,4.8,19.8,3.0,22.0
-81.0,-9.0,12.2,30.4,3.0,21.0
-81.0,-9.0,12.2,30.4,3.0,21.0
-87.0,-6.0,14.2,24.0,3.0,21.0
-87.0,-6.0,14.2,24.0,3.0,21.0
-63.0,-6.0,22.0,29.7,3.0,6.0
-96.0,-10.9,-4.0,26.7,3.0,21.0
-92.0,-11.5,0.8,27.1,3.0,21.0
-84.0,-6.5,11.4,25.2,3.0,10.0
-84.0,-6.5,11.4,25.2,3.0,10.0
-79.0,-6.5,18.4,24.7,3.0,5.0
-85.0,-5.9,14.8,24.7,3.0,-12.0
-83.0,-6.4,16.8,24.7,3.0,18.0
-106.0,-9.5,2.6,23.8,3.0,22.0
-105.0,-10.0,4.0,24.2,3.0,22.0
-106.0,-11.5,1.8,24.1,3.0,22.0
-106.0,-11.5,1.8,24.1,3.0,22.0
-101.0,-8.0,4.0,22.3,3.0,22.0
-95.0,-8.4,9.6,22.1,3.0,21.0
-87.0,-7.1,7.6,15.3,3.0,8.0
-86.0,-6.6,13.0,14.9,3.0,19.0
-86.0,-6.6,13.0,14.9,3.0,19.0
-92.0,-10.9,2.2,0.0,3.0,21.0
-92.0,-11.6,-5.6,0.0,3.0,14.0
-87.0,-9.2,6.8,2.5,3.0,21.0
-87.0,-9.2,6.8,2.5,3.0,21.0
-93.0,-11.4,5.2,0.0,3.0,21.0
-93.0,-11.4,5.2,0.0,3.0,21.0
-92.0,-12.0,6.0,0.0,3.0,21.0
-92.0,-12.0,6.0,0.0,3.0,21.0
-91.0,-7.9,7.8,0.0,3.0,15.0
-91.0,-7.8,12.4,0.0,3.0,21.0
-91.0,-7.8,12.4,0.0,3.0,21.0
-90.0,-7.6,11.8,0.0,3.0,21.0
-90.0,-8.0,9.8,0.0,3.0,21.0
-90.0,-8.0,9.8,0.0,3.0,21.0
-90.0,-8.0,13.0,0.0,3.0,21.0
-82.0,-6.5,24.6,1.8,3.0,18.0
-82.0,-6.5,24.6,1.8,3.0,18.0
-88.0,-7.9,18.2,0.8,3.0,19.0
-90.0,-9.8,7.4,1.3,3.0,21.0
-90.0,-9.8,7.4,1.3,3.0,21.0
-92.0,-7.5,11.4,2.6,3.0,21.0
-92.0,-11.0,8.0,0.8,3.0,19.0
-92.0,-7.7,7.2,0.5,3.0,21.0
-92.0,-7.6,10.4,0.4,3.0,21.0
-89.0,-7.6,11.2,1.0,3.0,16.0
-90.0,-7.8,10.2,1.6,3.0,21.0
-90.0,-7.8,10.2,1.6,3.0,21.0
-89.0,-7.7,7.0,0.0,3.0,21.0
-88.0,-7.7,14.6,0.0,3.0,21.0
-92.0,-8.4,4.4,2.2,3.0,21.0
-92.0,-8.4,4.4,2.2,3.0,21.0
-88.0,-7.9,7.2,0.8,3.0,21.0
-88.0,-7.5,14.4,0.0,3.0,7.0
-88.0,-7.5,14.4,0.0,3.0,7.0
-89.0,-8.4,7.6,3.1,3.0,21.0
-89.0,-8.4,7.6,3.1,3.0,21.0
-77.0,-6.7,27.2,0.9,3.0,14.0
-78.0,-6.6,24.0,0.0,3.0,14.0
-78.0,-6.6,24.0,0.0,3.0,14.0
-76.0,-6.6,20.8,0.0,3.0,16.0
-77.0,-6.8,26.4,0.0,3.0,15.0
-77.0,-6.8,26.4,0.0,3.0,15.0
-87.0,-7.4,17.6,0.0,3.0,21.0
-87.0,-7.4,17.6,0.0,3.0,21.0
-92.0,-7.5,16.0,2.0,3.0,21.0
-92.0,-7.5,16.0,2.0,3.0,21.0
-94.0,-7.7,9.2,1.9,3.0,16.0
-93.0,-7.9,13.6,1.7,3.0,21.0
-97.0,-8.7,13.6,2.1,3.0,21.0
-96.0,-8.2,10.0,0.3,3.0,21.0
-97.0,-9.2,3.4,0.0,3.0,21.0
-95.0,-10.1,12.4,4.2,3.0,22.0
-95.0,-10.1,12.4,4.2,3.0,22.0
-98.0,-8.3,12.2,0.3,3.0,22.0
-96.0,-8.7,10.6,0.0,3.0,11.0
-96.0,-7.6,8.6,1.9,3.0,21.0
-88.0,-7.7,12.0,1.4,3.0,21.0
-88.0,-7.7,12.0,1.4,3.0,21.0
-91.0,-7.5,12.0,1.9,3.0,9.0
-91.0,-7.5,12.0,1.9,3.0,9.0
-81.0,-6.2,27.4,0.0,3.0,8.0
-82.0,-6.1,23.8,0.0,3.0,6.0
-83.0,-6.5,22.2,0.0,3.0,12.0
-79.0,-7.1,22.6,1.0,3.0,7.0
-79.0,-7.1,22.6,1.0,3.0,7.0
-75.0,-6.4,28.0,2.2,3.0,-11.0
-75.0,-6.4,28.0,2.2,3.0,-11.0
-82.0,-6.8,22.6,3.1,3.0,13.0
-83.0,-6.3,22.2,2.8,3.0,13.0
-85.0,-6.8,19.4,0.0,3.0,15.0
-85.0,-6.8,19.4,0.0,3.0,15.0
-80.0,-6.5,26.8,0.0,3.0,20.0
-80.0,-6.5,26.8,0.0,3.0,20.0
-77.0,-7.0,23.6,0.0,3.0,15.0
-77.0,-7.0,23.6,0.0,3.0,15.0
-78.0,-7.2,26.4,0.0,3.0,12.0
-83.0,-9.2,15.6,4.5,3.0,14.0
-83.0,-9.2,15.6,4.5,3.0,14.0
-72.0,-8.1,25.2,4.1,3.0,7.0
-72.0,-8.1,25.2,4.1,3.0,7.0
-78.0,-6.0,18.8,17.5,3.0,8.0
-78.0,-6.4,21.6,15.6,3.0,15.0
-71.0,-6.3,26.2,3.0,3.0,6.0
-71.0,-6.3,26.2,3.0,3.0,6.0
-90.0,-8.1,11.0,17.2,3.0,21.0
-71.0,-7.4,25.6,14.5,3.0,6.0
-71.0,-7.4,25.6,14.5,3.0,6.0
-85.0,-7.4,7.6,11.5,3.0,11.0
-91.0,-7.7,6.6,14.5,3.0,21.0
-91.0,-7.7,6.6,14.5,3.0,21.0
-99.0,-12.4,-1.6,7.7,3.0,22.0
-98.0,-12.9,2.8,7.8,3.0,21.0
-101.0,-15.8,-3.4,17.0,3.0,-7.0
-100.0,-15.0,-4.0,16.7,3.0,21.0
-100.0,-15.3,-1.0,16.6,3.0,22.0
-96.0,-10.0,2.8,19.9,3.0,21.0
-96.0,-10.0,2.8,19.9,3.0,21.0
-86.0,-9.4,2.4,21.7,3.0,21.0
-83.0,-10.1,5.8,16.6,3.0,21.0
-83.0,-10.1,5.8,16.6,3.0,21.0
-84.0,-8.6,5.0,22.9,3.0,18.0
-84.0,-8.6,5.0,22.9,3.0,18.0
-68.0,-6.2,16.6,19.0,3.0,2.0
-68.0,-6.2,16.6,19.0,3.0,2.0
-90.0,-9.4,5.8,17.1,3.0,7.0
-92.0,-8.4,16.8,21.1,3.0,-10.0
-91.0,-9.8,12.8,22.3,3.0,6.0
-93.0,-8.7,13.8,23.2,3.0,21.0
-69.0,-9.9,12.8,33.2,3.0,7.0
-69.0,-9.9,12.8,33.2,3.0,7.0
-87.0,-7.5,8.8,25.1,3.0,-1.0
-87.0,-7.5,8.8,25.1,3.0,-1.0
-74.0,-5.9,9.2,28.5,3.0,14.0
-73.0,-5.7,12.2,28.9,3.0,-1.0
-73.0,-5.7,12.2,28.9,3.0,-1.0
-67.0,-6.1,24.6,28.6,3.0,-14.0
-81.0,-6.2,20.2,27.5,3.0,13.0
-81.0,-6.2,20.2,27.5,3.0,13.0
-79.0,-6.9,17.2,25.0,3.0,6.0
-79.0,-6.9,17.2,25.0,3.0,6.0
-84.0,-7.4,17.6,22.1,3.0,17.0
-84.0,-7.4,17.6,22.1,3.0,17.0
-72.0,-6.2,15.8,24.1,3.0,10.0
-72.0,-6.2,15.8,24.1,3.0,10.0
-60.0,-7.3,28.0,18.0,3.0,-18.0
-76.0,-6.2,22.4,17.0,3.0,-7.0
-78.0,-5.8,27.6,16.8,3.0,8.0
-94.0,-6.1,19.0,15.3,3.0,16.0
-94.0,-6.1,19.0,15.3,3.0,16.0
-95.0,-8.0,18.6,0.0,3.0,21.0
-96.0,-7.3,16.4,0.0,3.0,21.0
-105.0,-8.3,-2.2,13.8,3.0,22.0
-104.0,-8.8,9.6,15.0,3.0,22.0
-104.0,-8.8,9.6,15.0,3.0,22.0
-102.0,-9.6,13.8,13.6,3.0,19.0
-96.0,-8.4,12.6,13.8,3.0,21.0
-110.0,-11.4,2.6,13.2,3.0,20.0
-114.0,-13.2,1.0,13.2,3.0,18.0
-113.0,-12.5,0.8,13.5,3.0,22.0
-116.0,-14.3,2.0,13.9,3.0,22.0
-112.0,-11.9,2.0,14.2,3.0,22.0
-108.0,-9.1,4.4,14.5,3.0,22.0
-105.0,-8.5,11.4,14.7,3.0,22.0
-98.0,-7.9,7.6,14.1,3.0,-7.0
-97.0,-7.2,10.0,14.0,3.0,21.0
-99.0,-7.4,12.4,13.7,3.0,21.0
-110.0,-13.7,0.4,15.3,3.0,22.0
-112.0,-12.5,-1.2,14.9,3.0,22.0
-114.0,-13.4,2.2,14.9,3.0,22.0
-112.0,-15.2,0.8,14.8,3.0,22.0
-113.0,-12.6,0.6,14.5,3.0,22.0
-113.0,-12.6,-3.8,14.6,3.0,22.0
-115.0,-13.6,-1.2,14.6,3.0,22.0
-117.0,-15.3,0.8,14.6,3.0,22.0
-117.0,-14.9,-1.0,14.3,3.0,22.0
-118.0,-15.8,-3.6,14.6,3.0,22.0
-106.0,-10.2,1.6,14.4,3.0,22.0
-106.0,-10.2,1.6,14.4,3.0,22.0
-98.0,-9.4,7.2,16.8,3.0,21.0
-98.0,-9.4,7.2,16.8,3.0,21.0
-102.0,-8.6,4.6,16.5,3.0,19.0
-100.0,-9.8,8.0,16.1,3.0,22.0
-100.0,-9.6,2.2,16.1,3.0,22.0
-100.0,-9.6,2.2,16.1,3.0,22.0
-89.0,-7.0,15.2,13.8,3.0,21.0
-98.0,-9.5,8.4,13.8,3.0,21.0
-83.0,-8.3,3.8,13.7,3.0,20.0
-83.0,-7.0,6.6,5.9,3.0,7.0
-82.0,-7.8,8.4,6.8,3.0,6.0
-78.0,-6.3,22.0,10.3,3.0,11.0
-78.0,-6.3,22.0,10.3,3.0,11.0
-96.0,-7.1,11.0,18.0,3.0,16.0
-95.0,-9.3,11.8,17.8,3.0,21.0
-96.0,-9.1,7.6,0.0,3.0,18.0
-98.0,-9.3,7.6,0.0,3.0,15.0
-89.0,-7.8,16.4,14.4,3.0,21.0
-95.0,-6.6,15.2,14.0,3.0,21.0
-98.0,-6.2,15.2,13.9,3.0,21.0
